35,"已知A在双曲线$y=-\frac{2}{x}$上，点B在直线y=x-4，且A，B关于y轴对称，设A的坐标为(m, n)，则$\frac{m}{n}+\frac{n}{m}$的值是",-10,6,4,-8,A,"首先，根据题意，点A的坐标为$(m, n)$，它位于双曲线$y = -\frac{2}{x}$上。因此，可以得到$n = -\frac{2}{m}$。又因为A和B关于y轴对称，所以B的坐标是$(-m, n)$。同时，B也在直线$y = x - 4$上，代入B的坐标得到$n = -m - 4$。将$n = -\frac{2}{m}$代入$n = -m - 4$中，可以得到：\[-\frac{2}{m} = -m - 4\]两边同乘以$m$，得到：\[-2 = -m^2 - 4m\]移项整理后得到一个二次方程：\[m^2 + 4m - 2 = 0\]此方程可以用来求解$m$，但为了计算$\frac{m}{n} + \frac{n}{m}$，我们不需要直接解出$m$的具体值。我们可以利用韦达定理或者直接计算该表达式的值。根据韦达定理，对于方程$x^2 + 4x - 2 = 0$，有$m_1 + m_2 = -4$，$m_1m_2 = -2$（这里假设$m$有两个解，但具体是哪个并不影响最终结果）。现在计算$\frac{m}{n} + \frac{n}{m}$：\[\frac{m}{n} + \frac{n}{m} = \frac{m^2 + n^2}{mn}\]由于$n = -\frac{2}{m}$，代入得到：\[\frac{m^2 + (-\frac{2}{m})^2}{m(-\frac{2}{m})} = \frac{m^2 + \frac{4}{m^2}}{-2}\]由于$m^2 + \frac{4}{m^2} = (m^2 + \frac{4}{m^2})$，我们知道$m^2m^2 + 4 = (m^2 + \frac{4}{m^2})m^2$，但是直接利用$m_1m_2 = -2$，我们可以通过$m^2 + \frac{4}{m"
36,在-2，-1，0，1这四个数中，最⼩的数是,0,-2,-1,1,B,B
37,在直⻆坐标系中，已知A（3，3），在x轴、y轴上确定⼀点P，使△AOP为等腰三⻆形，则符合条件的点P共有,6个 ,8个 ,10个 ,4个,B,"B
38,⼩慧去花店购买鲜花，若买5⽀玫瑰和3⽀百合，则她所带的钱还剩下10元；若买3⽀玫瑰和5⽀百合，则她所带的钱还缺4元.若只买8⽀玫瑰，则她所带的钱还剩下,31元,30元,19元 ,25元 ,A,我们可以通过设立方程来解决这个问题。设每支玫瑰的价格为x元，每支百合的价格为y元，小慧所带的钱为z元。根据题目信息，我们可以得到以下两个方程：1
39,已知实数x、y满⾜$\sqrt{2x+y-1}+|x-2|=0$则x+y=,7,0,3,10,A,C
40,⼀根绳⼦剪成两段，第⼀段⻓4/9⽶，第⼆段占全⻓的4/9。，那么,⽆法确定 ,两段⼀样⻓ ,第⼆段⻓ ,第⼀段⻓,D,A
41,已知一个多边形内角和是外角和的四倍，则这个多边形是,十边形,九边形,十二边形,八边形,A,A
42,光速为$3\times10^{8}$米每秒，太阳与地球之间的距离为$1.5\times10^{11}$米，则太阳光到地球需要（）秒,$5\times10^{3}$,$5\times10^{4}$,$5\times10^{2}$,$2\times10^{2}$,C,B
43,在平⾯直⻆坐标系中，若点M（1，3）与点N（x，3）之间的距离是5，则x的值是 ,不确定,6或－4,6或4,6,B,B
44,把20克糖溶解在80克开⽔中，这时糖⽔中含糖,$\frac{1}{5}$,20%,20克 ,$\frac{1}{4}$,B,B
45,⼀块正⽅形钢板上截去3cm宽的⻓⽅形钢条，剩下的⾯积是$54cm^{2}$，则原来这块钢板的⾯积是,$81cm^{2}$,$72cm^{2}$,$54cm^{2}$,$90cm^{2}$,A,"A
46,⽅程$x^{2}+2x-8=0$的解集⽤列举法表示为,"{2,-4}","{4,-2} ","-4 ,2 ","4,-2 ",A,"A
47,王⽼师准备⽤80元钱为年级获奖运动员买奖品，他先花48.6元买了9本笔记本，并准备⽤余下的钱买⼀些钢笔，钢笔每枝3.2元。王⽼师还可以买⼏枝钢笔,9,10,8,11,A,首先计算王老师买完笔记本后剩余的钱数：\[80 - 48.6 = 31.4\]然后用剩余的钱去买钢笔，每枝钢笔的价格是3.2元，所以可以计算出最多能买的钢笔数量：\[31.4 \div 3.2 = 9.8125\]由于不能购买部分钢笔，所以王老师最多可以买9枝钢笔。因此，正确答案是 A
48,互为反序的两个⾃然数的积是92565，求这两个互为反序的⾃然数,155和551,135和531,167和761,165和651 ,D,D
49,下列计算正确的是,$-\sqrt{0.36}=-0.6$,$\sqrt{36}=\pm 6$,$\sqrt{(-3)^{2}}=-2$,$\sqrt[3]{-5}=\sqrt[3]{5}$,A,A
50, 1/3的相反数是,1/3,3,-1/3,-3,C,C
51,已知实数满足$(x^{2}-x)^{2}-4(x^{2}-x)-12=0$，则代数式$x^{2}-x+1$的值为,6,4,7,11,C,"首先，设 $y = x^2 - x$，则原方程可以转化为 $y^2 - 4y - 12 = 0$。这是一个关于 $y$ 的一元二次方程，我们可以用求根公式解之：\[y = \frac{-b \pm \sqrt{b^2-4ac}}{2a}\]将 $a=1, b=-4, c=-12$ 代入得：\[y = \frac{4 \pm \sqrt{16 + 48}}{2} = \frac{4 \pm \sqrt{64}}{2} = \frac{4 \pm 8}{2}\]因此，$y$ 的两个解分别是 $y = 6$ 和 $y = -2$。接下来，我们分别讨论这两种情况：1
52,⼀个圆柱和⼀个圆锥的底⾯积相等，体积也相等。如果圆柱的⾼是6厘⽶，圆锥的⾼是（ ）厘⽶,18,6,2,36,A,A
53,若关于x的⼀元⼆次⽅程$ax^{2}+bx+5=0 (a\neq 0)$ 的解是x=1，则2015-a-b的值是,2021,2020,2023,2022,B,A
54,下列各式中，等号不成⽴的是,-|8=-|-8|,-|-8|=8,|-8|=|8|,|-8|=8,B,B。解析如下：A
55,4.803保留两位⼩数，约等于,4.81,4.80,5.0,4.8,B,B
56,"已知：$x=-6,y=-\frac{1}{6}$，n为自然数，则$x^{4n}y^{4n+2}$的值是",$\frac{1}{36}$,$-\frac{1}{12}$,$-\frac{1}{36}$,$\frac{1}{12}$,A,"我们来逐步计算这个表达式的值。给定 $x = -6, y = -\frac{1}{6}$，且 n 为自然数。代入 $x^{4n}y^{4n+2}$，得到：\[(-6)^{4n} \left(-\frac{1}{6}\right)^{4n+2}\]首先，观察到 $(-6)^{4n}$ 和 $\left(-\frac{1}{6}\right)^{4n}$ 都会被乘方操作影响。由于任何数的偶数次幂都是正数，所以 $(-6)^{4n} = 6^{4n}$ 并且 $\left(-\frac{1}{6}\right)^{4n} = \left(\frac{1}{6}\right)^{4n} = \frac{1}{6^{4n}}$。接下来处理 $y^{4n+2}$ 的部分。可以将 $4n+2$ 写成 $4n \cdot 1 + 2$，这样就更容易看出它的结构。$\left(-\frac{1}{6}\right)^{4n+2} = \left(-\frac{1}{6}\right)^{4n} \cdot \left(-\frac{1}{6}\right)^2 = \frac{1}{6^{4n}} \cdot \frac{1}{36}$。因此，整个表达式变为：\[6^{4n} \cdot \frac{1}{6^{4n}} \cdot \frac{1}{36} = \frac{1}{36}\]所以，正确答案是 A
57,锐⻆△ABC的三条⾼AD、BE、CF交于H，在A、B、C、D、E、F、H七个点中.能组成四点共圆的组数是,6组,5组,7组,4组,A,A
58,"若(2,k)是双曲线$y=\frac{1}{x}$上的一点，则函数y=(k-1)x的图像经过",一、三象限,三、四象限,二、四象限,一、二象限,A,"首先，根据题目条件，点(2,k)在双曲线$y=\frac{1}{x}$上，可以将点的坐标代入双曲线方程中求解k的值。代入得：\[k = \frac{1}{2}\]接下来，分析函数$y=(k-1)x$的图像。将$k = \frac{1}{2}$代入，得到函数表达式为\[y = (\frac{1}{2}-1)x = -\frac{1}{2}x\]这个函数表示一个斜率为$-\frac{1}{2}$的直线。斜率为负数意味着该直线从左上方向右下方倾斜。因此，该直线会穿过第三和第四象限（因为当x取正值时，y取负值；当x取负值时，y也取负值）。所以，正确B
59,x=1 是关于 x 的⽅程 2x-a=0 的解，则 a 的值是,-2,1,2,-1,C,答案是 C
60,当1999≤x≤2000时，函数$y=x^{2}+x+12$的函数值中是整数值的个数是,4000,3998,3999,4001,D,我们可以通过分析函数 $y = x^2 + x + 12$ 在区间 $1999 \leq x \leq 2000$ 上的变化来确定其取值为整数的个数。首先，计算该区间的端点处的函数值：- 当 $x = 1999$ 时，$y = 1999^2 + 1999 + 12 = 3996001 + 1999 + 12 = 3998012$- 当 $x = 2000$ 时，$y = 2000^2 + 2000 + 12 = 4000000 + 2000 + 12 = 4002012$接下来考虑函数在区间内的变化。由于 $y = x^2 + x + 12$ 是一个开口向上的抛物线，函数值随 $x$ 的增加而增加，并且在 $1999 \leq x \leq 2000$ 这个区间内是连续变化的。因此，在这个区间内，$y$ 的取值从 $3998012$ 增加到 $4002012$，并且因为 $y$ 是一个连续的二次函数，所以在每个整数点之间都会取到一个整数值。这意味着从 $3998012$ 到 $4002012$ 每个整数值都至少会被取到一次。计算这个区间的整数值个数，从 $3998012$ 到 $4002012$ 共有 $4002012 - 3998012 + 1 = 4001$ 个整数。所以，正确答案是 D
61,下列运⽤等式性质进⾏的变形，正确的是,若2x=3y，则x/2 = y/3 ,如果am=bm，那么a=b ,若10x=5，则x=2,如果 a/m=b/m，那么a=b ,D,D
62,16汽修（2）班总⼈数是50，其中喜欢蓝球的有21⼈，喜欢⽻⽑球的有19⼈，既不喜欢篮球⼜不喜欢⽻⽑球的有15⼈，那么既喜欢篮球⼜喜欢⽻⽑球的有⼏⼈,5⼈,7⼈,6⼈,4⼈,A,B
63,若(x+t)(x+1)的积中不含有x的一次项，则t为,1,-1,0,$\pm 1$,B,B
64,已知$\frac{a}{|a|}+\frac{b}{|b|}$，则$\frac{ab}{|ab|}$的值为,0,不确定,-1,1,C,D
65,⼀元⼆次⽅程(x+1)(x–1)=2x+3的根的情况是,有两个不相等的实数根 ,有两个相等的实数根 ,没有实数根 ,只有⼀个实数根 ,A,A
66,在$\triangle ABC$和$\triangle A'B'C'$中，已知$\angle A=\angle A'$，AB=A'B'，添加下列条件中的⼀个，不能使$\triangle ABC\cong \triangle A'B'C'$⼀定成⽴的是,BC=B'C',AC=A'C',$\angle C=\angle C'$,$\angle B=\angle B'$,A,A
67,“五⼀”假⽇期间，某省银联⽹络交易总⾦额接近161亿元，其中161亿⽤科学记数法表示为,$1.61\times 10^{12}$,$1.61\times 10^{10}$,$1.61\times 10^{9}$,$1.61\times 10^{11}$,B,D
68,下列多项式在实数范围内能因式分解的是,$x^{2}+x+1$,$x^{2}-y$,$x^{2}-2x+1$,$x^{2}+y$,C,C
69,下列说法中，正确的是,-9的平⽅根是-3,9的⽴⽅根是3 ,$\sqrt{25}$的算术平⽅根是5,6是36的算术平⽅根,D,D。
70,下列说法不正确的是,一组邻边相等的矩形是正方形,对角线相等的菱形是正方形,对角线互相垂直的矩形是正方形,有一个角是直角的平行四边形是正方形,D,D
71,下列各式中，积最⼩的算式是,16.5*0.24,1.65*24.8,16.5*0.024 ,16.5*24.8,C,C
72,"如果$x^{2}+2xy+y^{2}-2x-2y+1=0$,则x+y=",0,1,-1,$\pm 1$,B,B
73,⼀个整数精确到万位是30万，这个数精确前可能是, 309111 ,294999, 295786 ,305997,C,C
74,养禽场养鹅600只，养鸭的只数⽐鹅多50%，养禽场养鸭多少只？,800,600,900,700,C,C
75,已知关于x的⽅程2x+4=m-x的解为负数，则m的取值范围是,$m\lt 4$,$m\gt \frac{3}{4}$,$m\lt \frac{3}{4}$,$m\gt 4$,D,A
76,已知⼀个实数的两个不同平⽅根是a＋3和2a－3，则该实数是,10,15,12,9,D,设这个实数为 \(x\)，根据题意，它有两个不同的平方根 \(a+3\) 和 \(2a-3\)。因此，我们可以得到方程：\((a+3)^2 = x\)\((2a-3)^2 = x\)由于这两个表达式都等于 \(x\)，我们可以将它们设置为相等：\((a+3)^2 = (2a-3)^2\)展开并简化：\(a^2 + 6a + 9 = 4a^2 - 12a + 9\)整理得：\(3a^2 - 18a = 0\)提取公因式：\(3a(a - 6) = 0\)解得 \(a = 0\) 或 \(a = 6\)。当 \(a = 0\) 时：- 第一个平方根为 \(a + 3 = 3\)- 第二个平方根为 \(2a - 3 = -3\)当 \(a = 6\) 时：- 第一个平方根为 \(a + 3 = 9\)- 第二个平方根为 \(2a - 3 = 9\)只有 \(a = 6\) 的情况符合题目中提到的“两个不同的平方根”，因此我们取 \(a = 6\)。代入 \(a = 6\) 到任一平方根表达式计算 \(x\)：\[x = (a + 3)^2 = (6 + 3)^2 = 9^2 = 81 / 9 = 9\]所以，该实数是 \(9\)。D
77,⽼王 a 岁，⼩李（ a -18）岁，过 c 年后，他们相差（ ）岁,c-18,18,c,c+18,B,B
78,如果两个有理数的商等于0，则,被除数不为0除数为0,两个数中有一个为0,被除数为0除数不为0,两个数都为0,C,C
79,一个长方形的长宽高分别是3x+6，4x，3x，则它的体积为,$36x^{2}+72x$,$15x^{3}+18x^{2}$,$36x^{3}+72x^{2}$,$21x^{3}+42x^{2}$,C,答案是 C
80,等底等⾼的⻓⽅体 正⽅体 圆柱的体积相⽐较 ,圆柱体积⼤ ,正⽅体体积⼤ ,⼀样⼤ ,⻓⽅体体积⼤ ,C,C
81,⼀件商品先涨价10%，后再降价10%，现价和原价相⽐,现价⾼,原价⾼,⼀样⾼,⽆法判断,B,B
82,有6个棱⻓分别是3cm，4cm，5cm，的相同的⻓⽅体，把它们的某些⾯染上红⾊，使得有的⻓⽅体只有⼀个⾯是红⾊的，有的⻓⽅体恰有两个⾯是红⾊的，有的⻓⽅体恰有三个⾯是红⾊的，有的⻓⽅体恰有四个⾯是红⾊的，有的⻓⽅体恰有五个⾯是红⾊的，还有⼀个⻓⽅体六个⾯都是红⾊的，染⾊后把所有 的⻓⽅体分割成棱⻓为1cm的⼩正⽅体，分割完毕后，恰有⼀⾯是红⾊的⼩正⽅体最多有⼏个,199,177,166,188,B,B
83,下列计算正确的是,$3\sqrt{2}-\sqrt{2}=2\sqrt{2}$,2a+3a=6a,$(-3a)^{2}=6a^{2}$,$(x-y)^{2}=x^{2}-y^{2}$,A,A
84,有⼀块梯形菜地，上底⻓4.5⽶，下底⻓7.5⽶，⾼10⽶，平均每平⽅⽶能收6棵⽩菜，这块地共可以收多少棵⽩菜,300,500,720,360,D,C
85,⼀个圆柱的侧⾯积是12.56dm2，⾼是0.5dm，它的底⾯直径是（ ）dm,8,4,16,12,A,"B
86,和三⻆形三个顶点的距离相等的点是,三边中线的交点,三边上⾼所在直线的交点 ,三条⻆平分线的交点,三边的垂直平分线的交点 ,D,D
87,骰⼦是⼀个质量均匀的⼩正⽅体，它的六个⾯上分别刻有1~6个点，⼩明仔细观察骰⼦，发现任意相对两⾯的点数和都相等。这枚骰⼦向上的⼀⾯的点数是5，它的对⾯ 的点数是,1,3,6,2,D,C
88,mn为相反数，下列错误的是,$\frac{m}{n}=-1$,$|m|=|n|$,$mn=-m^{2}$,$2m+2n=0$,A,C
89,⼀张纸围成⼀个圆柱形，它的⾼是3.14分⽶，底⾯直径1分⽶，这张纸⼀定是,⻓⽅形 ,圆形 ,圆锥形 ,正⽅形,D,A
90,买1.5千克藕和4千克南⽠应付多钱？藕4.2元/千克。南⽠1.4元/千克。,11,11.9,12,11.7,B,我们先计算每种食材的总价，然后将这两个总价相加。1.5千克藕的价格为 \(1.5 \times 4.2 = 6.3\) 元；4千克南⽠的价格为 \(4 \times 1.4 = 5.6\) 元。将两者的总价相加得到 \(6.3 + 5.6 = 11.9\) 元。所以正确答案是 B
91,内⻆的度数为整数的正 边形的个数是,24,22,18,20,B,C
92,下列说法正确的是,$-\frac{x+y}{3}-2x$不是整式,$5a^{2}b^{2}$的次数是5,x是单项式,$4xy^{3}+3x^{2}y$的次数是7,C,A。解析如下：A
93,化简$\frac{x^{2}}{x-1}+\frac{x}{1-x}$的结果是,x+1,-x,x,x-1,C,B
94,下⾯说法中正确的是,0是最⼩的有理数,0是整数，但不是正数，也不是负数,0是最⼩的正数,0是最⼩的整数,B,B
95,若$x=1-\frac{1}{m}$是方程mx-2m+2=0的根，则x-m的值为,0,-1,2,1,B,B
96,⽐例尺⼀定，图上距离与实际距离,成正⽐例,成反⽐例,不成⽐例,不确定,A,A
97,某学校计划⽤34件同样的奖品全部⽤于奖励在“经典诵读”活动中表现突出的班级，⼀等奖奖励6件，⼆等奖奖励4件，则分配⼀、⼆等奖个数的⽅案有 ,1种,4种,3种,2种,C,"C
98,下列各式中[ ]是⽅程,X,4.7+5.2=9.9 ,3X+6,3X+6=27,D,D
99,下列现象是数学中的平移的是,DVD⽚在光驱中运⾏ ,电梯由⼀楼升到顶楼 ,秋天的树叶从树上随⻛飘落 ,“神⾈”六号宇宙⻜船绕地球运动 ,B,无解析：在给出的选项中，平移是指物体沿直线移动，不改变其方向和大小。而选项A、B、C、D所描述的现象并不符合这一定义。DVD片在光驱中的运行涉及旋转和平移的组合；电梯上升是垂直方向上的移动；树叶随风飘落涉及多个维度的运动；“神舟”六号宇宙飞船绕地球运动是围绕地球做圆周运动。因此，这些选项都不符合数学中的平移定义。如果必须选择一个最接近平移概念的选项，电梯由一楼升到顶楼（选项B）可能被认为是最接近的，因为它主要涉及垂直方向上的直线移动，但严格来说，它仍然包含了方向的变化，不是纯粹的平移。
