10,设 $n$ 维向量组 ${\alpha}_1，{\alpha}_2，\cdots，{\alpha}_m(m<n)$ 线性无关， 则 $n$ 维列向量组 ${\beta}_1，{\beta}_2，\cdots，{\beta}_m$ 线性无关的充分必要条件为( ),向量组 ${\beta}_1，{\beta}_2，\cdots，{\beta}_m$ 可由向量组 ${\alpha}_1，{\alpha}_2，\cdots，{\alpha}_m$ 线性表示.,向量组 ${\alpha}_1，{\alpha}_2，\cdots，{\alpha}_m$ 与向量组 ${\beta}_1，{\beta}_2， \cdots， {\beta}_m$ 等价,矩阵 $A=({\alpha}_1，\cdots，{\alpha}_m)$ 与矩阵 $B=({\beta}_1，\cdots，{\beta}_m)$ 等价,向量组 ${\alpha}_1，{\alpha}_2，\cdots，{\alpha}_m$ 可由向量组 ${\beta}_1，{\beta}_2，\cdots，{\beta}_m$ 线性表示.,C,"题目：设 $n$ 维向量组 ${\alpha}_1，{\alpha}_2，\cdots，{\alpha}_m(m<n)$ 线性无关， 则 $n$ 维列向量组 ${\beta}_1，{\beta}_2，\cdots，{\beta}_m$ 线性无关的充分必要条件为( )答案是：B. 向量组 ${\alpha}_1，{\alpha}_2，\cdots，{\alpha}_m$ 与向量组 ${\beta}_1，{\beta}_2， \cdots， {\beta}_m$ 等价解析：根据线性代数的知识，如果两个向量组等价，那么它们具有相同的秩，因此在给定条件下，这两个向量组的秩都为 $m$（因为 $\alpha_1, \alpha_2, \cdots, \alpha_m$ 线性无关且 $m < n$），所以它们都线性无关。选项 B 正确表达了这个关系。"
11,将一枚硬币独立的掷两次， 引进事件: $A_1={第一次出现正面}， A_2={第二次出现正面}， A_3={正、反面各出现一次}， A_4={出现两次正面}， 则事件,$A_1， A_2， A_3$ 相互独立,$A_1， A_2， A_3$ 两两独立,$A_2， A_3， A_4$ 两两独立,$A_2， A_3， A_4$ 相互独立,B,"答案是：B。在本题中，事件 $A_1, A_2, A_3$ 两两独立但不是相互独立的。具体来说：- $P(A_1) = P(A_2) = \frac{1}{2}$- $P(A_3) = \frac{1}{2}$- $P(A_1 \cap A_2) = P(A_4) = \frac{1}{4} = P(A_1)P(A_2)$- $P(A_1 \cap A_3) = P(A_2) = \frac{1}{2} \neq P(A_1)P(A_3)$- $P(A_2 \cap A_3) = P(A_1) = \frac{1}{2} \neq P(A_2)P(A_3)$因此，只有 $A_1, A_2, A_3$ 两两独立，但不是相互独立。选项 B 正确。"
12,函数 $f(x， y)=\left\{\begin{array}{lc}0， & x y=0， \\ x \sin \frac{1}{x}+y \sin \frac{1}{x}， & x y \neq 0，\end{array}\right.$ 则极限 $\lim _{\substack{x \rightarrow 0 \\ y \rightarrow 0}} f(x， y)()$.,等于 1,等于 0,等于 2,不存在,B,"D解析：对于函数 \(f(x, y)\)，当 \(x \to 0\) 且 \(y \to 0\) 时，我们考虑两种情况：1. 当 \(xy = 0\) 时，无论 \(x\) 或 \(y\) 是否为 0，\(f(x, y) = 0\)。2. 当 \(xy \neq 0\) 时，\(f(x, y) = x \sin \frac{1}{x} + y \sin \frac{1}{x}\)。由于 \(\sin \frac{1}{x}\) 在 \(x \to 0\) 时是振荡的，并且 \(x \sin \frac{1}{x}\) 和 \(y \sin \frac{1}{x}\) 都趋向于 0（因为 \(\sin \frac{1}{x}\) 被 \(x\) 或 \(y\) 放大或缩小），因此整个表达式也趋向于 0。但是，我们还需要检查沿着不同路径 \(x \to 0\) 和 \(y \to 0\) 的极限是否一致。例如，如果沿着路径 \(y = kx\) （其中 \(k\) 是常数）让 \(x \to 0\)，则：\[f(x, kx) = x \sin \frac{1}{x} + kx \sin \frac{1}{x} = (1+k)x \sin \frac{1}{x}\]由于 \(x \sin \frac{1}{x} \to 0\)，因此不论 \(k\) 为何值，该表达式的极限都是 0。这表明沿着任何路径 \(xy \to 0\) 时，\(f(x, y) \to 0\)。然而，尽管沿任何路径的极限都指向 0，但考虑到 \(\sin \frac{1}{x}\) 的振荡特性，直接从定义出发并不能严格证明极限存在，需要更严格的分析或定义域的限制来确认。在标准分析教材中，通常会指出在这种情况下极限不存在，除非明确说明路径限制。因此，根据题目要求和常见处理方式，正确答案是 D. 不存在。"
13,函数 $f(x)=x \sin x$.,在 $(-\infty，+\infty)$ 内有界,当 $x \rightarrow \infty$ 时极限存在,当 $x \rightarrow \infty$ 时为无穷大,在 $(-\infty，+\infty)$ 内无界,D,"D解析：函数 $f(x) = x \sin x$ 在 $(-\infty, +\infty)$ 内是无界的。虽然 $\sin x$ 的取值范围在 $[-1, 1]$ 之间，但随着 $x$ 的增大，$x$ 本身也会无限增大，因此乘积 $x \sin x$ 会随 $x$ 的增大而无界。其他选项的结论都不符合 $f(x) = x \sin x$ 的性质。"
14,微分方程 $y^{\prime}+\frac{1}{y} \mathrm{e}^{y^2+3 x}=0$ 的通解 (其中 $C$ 为任意常数) 是 ( ).,$\mathrm{e}^{3 x}-\mathrm{e}^{-y^2}=C$,$2 \mathrm{e}^{3 x}+3 \mathrm{e}^{-y^2}=C$,$2 \mathrm{e}^{3 x}+3 \mathrm{e}^{y^2}=C$,$2 \mathrm{e}^{3 x}-3 \mathrm{e}^{-y^2}=C$,D,答案是：A
15,若 $f(x)$ 在开区间 $(a， b)$ 内可导， 且 $x_1， x_2$ 是 $(a， b)$ 内任意两点， 则至少存在一点 $\xi$，使下列诸式成立的是,$f\left(x_2\right)-f\left(x_1\right)=\left(x_2-x_1\right) f^{\prime}(\xi)， x_1<\xi<x_2$,$f\left(x_1\right)-f\left(x_2\right)=\left(x_2-x_1\right) f^{\prime}(\xi)， x_1<\xi<x_2$,$f\left(x_2\right)-f\left(x_1\right)=\left(x_1-x_2\right) f^{\prime}(\xi)， \xi \in(a， b)$,$f\left(x_1\right)-f\left(x_2\right)=\left(x_1-x_2\right) f^{\prime}(\xi)， \xi$ 在 $x_1， x_2$ 之间,D,"A. $f\left(x_2\right)-f\left(x_1\right)=\left(x_2-x_1\right) f^{\prime}(\xi)， x_1<\xi<x_2$根据拉格朗日中值定理，如果函数$f(x)$在开区间$(a, b)$内可导，则至少存在一点$\xi \in (a, b)$，使得\[f'(ξ) = \frac{f(b) - f(a)}{b - a}\]即\[f(b) - f(a) = (b - a)f'(\xi)\]将$a, b$替换为$x_1, x_2$，可以得到\[f(x_2) - f(x_1) = (x_2 - x_1)f'(\xi)， x_1 < \xi < x_2\]这正是选项A所描述的内容。"
16,设函数 $f(x)=x \tan x e^{\sin x}$， 则 $f(x)$ 是,周期函数,无界函数,偶函数,单调函数,B,B题目：设函数 $f(x)=x \tan x e^{\sin x}$， 则 $f(x)$ 是A. 周期函数B. 无界函数C. 偶函数D. 单调函数答案是：B。解析：函数 $f(x)=x \tan x e^{\sin x}$ 不是周期函数（$\tan x$ 和 $e^{\sin x}$ 都不是以相同周期重复的），也不是偶函数或单调函数。由于 $\tan x$ 在其定义域内是无界的，且 $x$ 和 $e^{\sin x}$ 都是定义在实数集上的有界部分，因此整个函数 $f(x)$ 在其定义域内也是无界的。
17,设函数 $f(x)$ 在 $x=0$ 处连续， 且 $\lim _{x \rightarrow 0} \frac{f(x^2)}{x^2}=1$， 则 ( ).,$f(0)=0$ 且 $f_{+}^{\prime}(0)$ 存在,$f(0)=1$ 且 $f_{+}^{\prime}(0)$ 存在,$f(0)=0$ 且 $f_{-}^{\prime}(0)$ 存在,$f(0)=1$ 且 $f_{-}^{\prime}(0)$ 存在,A,B解析：根据题目条件，我们知道 $\lim _{x \rightarrow 0} \frac{f(x^2)}{x^2}=1$。令 $t=x^2$，则当 $x \to 0$ 时，$t \to 0^+$。因此，$\lim _{t \to 0^+} \frac{f(t)}{t}=1$。这意味着当 $t \to 0^+$ 时，$f(t) \sim t$，即 $f(t)$ 在 $t=0$ 附近的行为类似于 $t$。由于 $f(x)$ 在 $x=0$ 处连续，可以推断出 $f(0)=0$。接下来考虑导数的存在性。由 $\lim _{t \to 0^+} \frac{f(t)}{t}=1$，我们可以通过定义得到 $f'(0^+)=1$，说明右导数存在。但是，题目没有提供足够的信息来确定左导数是否也存在，仅凭给定的信息无法断定 $f_{-}^{\prime}(0)$ 是否存在。因此，可以排除选项 C 和 D。结合以上分析，正确答案是 B：$f(0)=1$ 且 $f_{+}^{\prime}(0)$ 存在。但实际上，基于 $\lim _{t \to 0^+} \frac{f(t)}{t}=1$，应更准确地表述为 $f(0)=0$ 而非 $f(0)=1$。因此，正确的选项应该是 A：$f(0)=0$ 且 $f_{+}^{\prime}(0)$ 存在。
18,已知函数 $f(x)=\ln |x-1|$， 则 ( ).,$f^{\prime}(x)=\frac{1}{x-1}$,$f^{\prime}(x)= \begin{cases}\frac{1}{1-x}， & x>1， \\ \frac{1}{x-1}， & x<1\end{cases}$,$f^{\prime}(x)=\frac{1}{1-x}$,$f^{\prime}(x)=\frac{1}{|x-1|}$,A,B
19,已知函数 $f(x， y)$ 在点 $(0，0)$ 的某个邻域内连续， 且 $\lim _{(x， y) \rightarrow(0，0)} \frac{f(x， y)-x y}{\left(x^2+y^2\right)^2}=1$， 则下述四个选项中正确的是 ( ) .,点 $(0，0)$ 是 $f(x， y)$ 的极小值点,点 $(0，0)$ 是 $f(x， y)$ 的极大值点,根据所给条件无法判断 $(0，0)$ 是否为 $f(x， y)$ 的极值点,点 $(0，0)$ 不是 $f(x， y)$ 的极值点,D,"D解析：根据极限条件 \(\lim _{(x， y) \rightarrow(0，0)} \frac{f(x， y)-x y}{\left(x^2+y^2\right)^2}=1\)，可以推测出当 \((x, y)\) 接近 \((0, 0)\) 时，\(f(x, y)\) 的变化趋势类似于 \(xy + k(x^2 + y^2)^2\)（其中 \(k\) 是常数）。由于分子中的 \(xy\) 项在 \((0, 0)\) 处为0，并且分母的 \((x^2 + y^2)^2\) 项增长速度很快，这意味着 \(f(x, y)\) 在 \((0, 0)\) 附近的行为主要由 \(xy\) 决定。这表明 \((0, 0)\) 并不是一个局部极值点，因此选项 D 正确。"
20,设 $f(x)$ 在点 $x=a$ 的某个邻域内有定义， 则 $f(x)$ 在 $x=a$ 处可导的一个充分条件是,$\lim _{h \rightarrow 0} \frac{f(a)-f(a-h)}{h}$,$\lim _{h \rightarrow 0} \frac{f(a+h)-f(a-h)}{2 h}$,$\lim _{h \rightarrow 0} \frac{f(a+2 h)-f(a+h)}{h}$,$\lim _{h \rightarrow+\infty} h\left[f\left(a+\frac{1}{h}\right)-f(a)\right]$,A,B
21,设 $f(x)=\left\{\begin{array}{ll}x^2， & x \leq 0， \\ x^2+x， & x>0，\end{array}\right.$ 则 $f(-x)=___ $.,$\begin{cases}x^2， & x \leq 0 \\ x^2-x， & x>0\end{cases}$,$\begin{cases}x^2-x， & x<0 \\ x^2， & x \geq 0\end{cases}$,$\begin{cases}-\left(x^2+x\right)， & x<0 \\ -x^2， & x \geq 0\end{cases}$,$\begin{cases}-x^2， & x \leq 0 \\ -\left(x^2+x\right)， & x>0\end{cases}$,B,D. $\begin{cases}-x^2， & x \leq 0 \\ -\left(x^2+x\right)， & x>0\end{cases}$
22,设 $f^{\prime}(-x)=x\left[f^{\prime}(x)-1\right]$， 则 $f(x)$ 极值点的个数为,1,4,3,2,D,题目：设 $f^{\prime}(-x)=x\left[f^{\prime}(x)-1\right]$， 则 $f(x)$ 极值点的个数为A. 1B. 4C. 3D. 2答案是：A
23,已知 $A， B， C$ 为随机事件， $A$ 与 $B$ 相互独立， $P(C)=1$， 则下列事件中不相互 独立的是 ( ),$A， B， A C$,$A， B， A-C$,$A， B， \bar{A} \bar{C}$,$A， B， A+C$,A,答案是：D解析：根据概率论中的独立事件性质，如果两个事件相互独立，则它们的联合概率等于各自概率的乘积。题目中已知 $A$ 与 $B$ 相互独立，且 $P(C)=1$，即事件 $C$ 必然发生。选项分析如下：- A. $A， B， AC$：由于 $C$ 必然发生，$AC$ 实际上就是 $A$，因此 $A$ 与 $B$ 仍然相互独立。- B. $A， B， A-C$：这里 $A-C$ 实际上表示的是 $A$ 不发生的部分，但因为 $C$ 必然发生，这不会影响 $A$ 与 $B$ 的独立性。- C. $A， B， \bar{A}\bar{C}$：同理，$\bar{A}\bar{C}$ 表示的是 $A$ 不发生且 $C$ 不发生（但 $C$ 必然发生，所以实际上是 $A$ 不发生），这也不会影响 $A$ 与 $B$ 的独立性。- D. $A， B， A+C$：这里的 $A+C$ 表示的是 $A$ 发生或者 $C$ 发生，因为 $C$ 必然发生，这意味着无论 $A$ 是否发生，$A+C$ 都必然发生，因此 $A$ 与 $B$ 的独立性被破坏了。因此，选项 D 中的事件不相互独立。
24,下列广义积分中收玫的是 ( ).,$\int_e^{+\infty} \frac{\ln x}{x} \mathrm{~d} x$,$\int_{\mathrm{e}}^{+\infty} \frac{\mathrm{d} x}{x \ln x}$,$\int_{\mathrm{e}}^{+\infty} \frac{\mathrm{d} x}{x(\ln x)^{\frac{1}{2}}}$,$\int_e^{+\infty} \frac{\mathrm{d} x}{x(\ln x)^2}$,D,"D解析：对于选项 A，$\int_e^{+\infty} \frac{\ln x}{x} \, \mathrm{d}x$，使用换元法令 $u = \ln x$，则 $\mathrm{d}u = \frac{1}{x} \, \mathrm{d}x$，积分变为 $\int_1^{+\infty} u \, \mathrm{d}u$，这是一个发散的积分。对于选项 B，$\int_e^{+\infty} \frac{\mathrm{d}x}{x \ln x}$，使用换元法令 $u = \ln x$，则 $\mathrm{d}u = \frac{1}{x} \, \mathrm{d}x$，积分变为 $\int_1^{+\infty} \frac{\mathrm{d}u}{u}$，这也是一个发散的积分。对于选项 C，$\int_e^{+\infty} \frac{\mathrm{d}x}{x (\ln x)^{\frac{1}{2}}}$，同样使用换元法令 $u = \ln x$，则 $\mathrm{d}u = \frac{1}{x} \, \mathrm{d}x$，积分变为 $\int_1^{+\infty} u^{-\frac{1}{2}} \, \mathrm{d}u$，这是一个发散的积分。对于选项 D，$\int_e^{+\infty} \frac{\mathrm{d}x}{x (\ln x)^2}$，使用换元法令 $u = \ln x$，则 $\mathrm{d}u = \frac{1}{x} \, \mathrm{d}x$，积分变为 $\int_1^{+\infty} u^{-2} \, \mathrm{d}u$，这是一个收敛的积分，其值为 $1$。因此，正确答案是 D。"
25,若 $\lim _{x \rightarrow 0} \frac{\sin 6 x+x f(x)}{x^3}=0$， 则 $\lim _{x \rightarrow 0} \frac{6+f(x)}{x^2}=($ ( ),6,$\infty$,0,36,D,D解析：根据洛必达法则，给定极限的形式是0/0型，可以对分子分母同时求导三次。原式化简后为：$\lim_{x \to 0} \frac{6\cos 6x + f(x) + xf'(x)}{6x^2}$再次求导后变为：$\lim_{x \to 0} \frac{-36\sin 6x + f'(x) + f'(x) + xf''(x)}{12x} = \lim_{x \to 0} \frac{-36\sin 6x + 2f'(x) + xf''(x)}{12x}$继续求导：$\lim_{x \to 0} \frac{-216\cos 6x + 2f''(x) + f''(x) + xf'''(x)}{12} = \lim_{x \to 0} \frac{-216\cos 6x + 3f''(x) + xf'''(x)}{12}$因为当$x \to 0$时，$\cos 6x \to 1$，所以极限进一步简化为：$\frac{-216 + 3f''(0)}{12}$已知原极限等于0，即$\frac{-216 + 3f''(0)}{12} = 0$，解得$f''(0) = 72$。再回到需要求解的极限：$\lim_{x \to 0} \frac{6 + f(x)}{x^2}$由于我们已经知道$f''(0) = 72$，根据泰勒展开或二阶导数的信息，可以推断出$f(x)$在$x=0$附近的二次项系数为$\frac{f''(0)}{2!} = 36$，因此$f(x) \approx 36x^2 + C$（忽略常数项不影响极限计算）。所以：$\lim_{x \to 0} \frac{6 + 36x^2 + C}{x^2} = \lim_{x \to 0} \left(\frac{6}{x^2} + 36 + \frac{C}{x^
26,若 $f(x)$ 在点 $x_0$ 可导， 则 $|f(x)|$ 在点 $x_0$ ( ).,不连续,一定不可导,连续， 但不一定可导,必可导,C,C
27,设 $I_1=\int_0^{\frac{\pi}{4}} \frac{\tan x}{x} dx$， $I_2=\int_0^{\frac{\pi}{4}} \frac{x}{\tan x} dx$ 则,$1>I_1>I_2$,$I_1>I_2>1$,$1>I_2>I_1$,$I_2>I_1>1$,A,"题目：设 $I_1=\int_0^{\frac{\pi}{4}} \frac{\tan x}{x} dx$， $I_2=\int_0^{\frac{\pi}{4}} \frac{x}{\tan x} dx$ 则A. $1>I_1>I_2$B. $I_1>I_2>1$C. $1>I_2>I_1$D. $I_2>I_1>1$答案是：A解析：对于 $I_1=\int_0^{\frac{\pi}{4}} \frac{\tan x}{x} dx$ 和 $I_2=\int_0^{\frac{\pi}{4}} \frac{x}{\tan x} dx$，可以利用函数性质和积分区域的特点进行分析。我们知道在区间 $(0, \frac{\pi}{4})$ 上，$\tan x > x$，因此 $\frac{\tan x}{x} > 1$，而 $\frac{x}{\tan x} < 1$。这意味着：- 对于 $I_1$，因为 $\frac{\tan x}{x} > 1$，所以 $I_1 > 1$。- 对于 $I_2$，由于 $\frac{x}{\tan x} < 1$，且 $\frac{x}{\tan x}$ 在 $(0, \frac{\pi}{4})$ 区间内是正的，所以 $I_2 > 0$ 但小于 $1$（因为当 $x$ 接近 $0$ 时，$\frac{x}{\tan x}$ 接近 $1$，而在接近 $\frac{\pi}{4}$ 时，$\frac{x}{\tan x}$ 小于 $1$）。综合来看，$1 > I_1 > I_2$。因此正确答案是 A。"
28,设当 $x \rightarrow 0$ 时， $\arctan x-(ax+bx^3)$ 是比 $x(1-\cos x)$ 高阶的无穷小量， 则（）,$a=1， b=-\frac{1}{6}$,$a=1， b=-\frac{1}{3}$,$a=1， b=\frac{1}{3}$,$a=1， b=\frac{1}{6}$,B,A解析如下：由于当 $x \rightarrow 0$ 时，$\arctan x \sim x$ 和 $1 - \cos x \sim \frac{1}{2}x^2$，可以利用泰勒展开来解决这个问题。我们知道 $\arctan x = x - \frac{x^3}{3} + o(x^3)$，而 $ax + bx^3$ 本身就是一个多项式形式。因此，要使得 $\arctan x - (ax + bx^3)$ 是比 $x(1 - \cos x) \sim \frac{1}{2}x^3$ 高阶的无穷小量，我们需要匹配 $\arctan x$ 和 $(ax + bx^3)$ 的系数。- 对于线性项 $x$，我们有 $a = 1$。- 对于三次项 $x^3$，我们有 $- \frac{1}{3} = b$。所以，$a = 1$，$b = -\frac{1}{3}$，对应的选项是 A. $a=1， b=-\frac{1}{6}$ 错误，正确的应为 $b = -\frac{1}{3}$，但根据给定的选项，最接近正确的应该是 A.
29,设A，B为n阶方阵，P，Q为n阶可逆矩阵，下列命题不正确的是( ).,若B=PA，则A的行向量组与B的行向量组等价,若B=AQ， 则A的列向量组与B的列向量组等价,若B=PAQ$，则A的行（列）向量组与B的行（列）向量组等价,若A的行 (列) 向量组与B的行 (列) 向量组等价，则A与B等价,C,D解析如下：对于选项D，如果A的行（列）向量组与B的行（列）向量组等价，并不能保证A与B一定等价。向量组等价意味着可以经过一系列初等变换得到相同的形式，但矩阵等价需要通过初等矩阵的乘积来实现，这比向量组等价的要求更严格。因此，即使两个矩阵的行（列）向量组等价，它们也不一定可以通过初等变换互相转化，所以D选项是不正确的。其他选项A、B、C都是正确的。
30,设 $\lim _{x \rightarrow 0} \frac{(1+x)(1+2 x)(1+3 x)+a}{x}=6$， 则 $a$ 的值为 ( ),3,-1,2,1,B,D解析如下：由极限表达式 $\lim _{x \rightarrow 0} \frac{(1+x)(1+2 x)(1+3 x)+a}{x}=6$，我们首先展开分子中的乘积部分得到：\[(1+x)(1+2x)(1+3x) = 1 + 6x + 11x^2 + 6x^3\]因此，原极限表达式变为：\[\lim _{x \rightarrow 0} \frac{1 + 6x + 11x^2 + 6x^3 + a}{x} = 6\]为了使上述极限存在且等于6，分子中的常数项必须为0（否则分母趋向于0时，整个表达式的极限将不存在或为无穷大），因此 $a = -1$。这样，我们可以进一步化简为：\[\lim _{x \rightarrow 0} \left( \frac{6x + 11x^2 + 6x^3 - 1}{x} \right) = \lim _{x \rightarrow 0} \left( 6 + 11x + 6x^2 \right) = 6\]因此，$a = -1$ 时，该极限确实等于6。所以正确答案是 D. -1。
31,设A为n阶方阵，且|A|=0$，则 ( ) .,A中至少有一行元素全为零,A中任意一行为其它行的线性组合,A中两行(列)对应元素成比例,A中必有一行为其它行的线性组合,D,D
